# Team 0: PlayerAgent, Team 1: PlayerAgent
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
15,Flop,1,-74,74,CHECK,0,"['As', '6h']","['7h', '4s']","['6d', 'Ad', '9d']",,3s,8,8
15,Flop,0,-74,74,RAISE,20,"['As', '6h']","['7h', '4s']","['6d', 'Ad', '9d']",,3s,8,8
15,Flop,1,-74,74,FOLD,0,"['As', '6h']","['7h', '4s']","['6d', 'Ad', '9d']",,3s,8,8
16,Pre-Flop,0,-66,66,RAISE,2,"['Ah', '7s']","['2h', '4h']","['7d', '6d']",,,1,1
16,Pre-Flop,1,-66,66,DISCARD,0,"['Ah', '7s']","['2h', '4h']","['7d', '6d']",,,2,2
16,Pre-Flop,1,-66,66,CALL,0,"['Ah', '7s']","['8s', '4h']","['7d', '6d']",,2h,2,2
16,Flop,0,-66,66,DISCARD,0,"['Ah', '7s']","['8s', '4h']","['7d', '6d', '5h']",,2h,4,4
16,Flop,0,-66,66,CHECK,0,"['As', '7s']","['8s', '4h']","['7d', '6d', '5h']",Ah,2h,4,4
16,Flop,1,-66,66,RAISE,2,"['As', '7s']","['8s', '4h']","['7d', '6d', '5h']",Ah,2h,4,4
16,Flop,0,-66,66,CALL,0,"['As', '7s']","['8s', '4h']","['7d', '6d', '5h']",Ah,2h,4,4
16,Turn,0,-66,66,CHECK,0,"['As', '7s']","['8s', '4h']","['7d', '6d', '5h', '4s']",Ah,2h,6,6
16,Turn,1,-66,66,RAISE,2,"['As', '7s']","['8s', '4h']","['7d', '6d', '5h', '4s']",Ah,2h,6,6
16,Turn,0,-66,66,FOLD,0,"['As', '7s']","['8s', '4h']","['7d', '6d', '5h', '4s']",Ah,2h,6,6
17,Pre-Flop,1,-72,72,DISCARD,0,"['6s', '7h']","['2h', '8h']","['5d', '3s']",,,1,1
17,Pre-Flop,1,-72,72,RAISE,2,"['6s', '7h']","['8d', '8h']","['5d', '3s']",,2h,1,1
17,Pre-Flop,0,-72,72,CALL,0,"['6s', '7h']","['8d', '8h']","['5d', '3s']",,2h,2,2
17,Flop,1,-72,72,RAISE,4,"['6s', '7h']","['8d', '8h']","['5d', '3s', '5h']",,2h,4,4
17,Flop,0,-72,72,CALL,0,"['6s', '7h']","['8d', '8h']","['5d', '3s', '5h']",,2h,4,4
17,Turn,1,-72,72,RAISE,2,"['6s', '7h']","['8d', '8h']","['5d', '3s', '5h', '5s']",,2h,8,8
17,Turn,0,-72,72,CALL,0,"['6s', '7h']","['8d', '8h']","['5d', '3s', '5h', '5s']",,2h,8,8
17,River,1,-72,72,RAISE,2,"['6s', '7h']","['8d', '8h']","['5d', '3s', '5h', '5s', '3d']",,2h,10,10
17,River,0,-72,72,FOLD,0,"['6s', '7h']","['8d', '8h']","['5d', '3s', '5h', '5s', '3d']",,2h,10,10
18,Pre-Flop,0,-82,82,RAISE,3,"['9h', 'Ah']","['As', '7d']","['5d', '7s']",,,1,1
18,Pre-Flop,1,-82,82,RAISE,5,"['9h', 'Ah']","['As', '7d']","['5d', '7s']",,,2,2
18,Pre-Flop,0,-82,82,RAISE,18,"['9h', 'Ah']","['As', '7d']","['5d', '7s']",,,5,5
18,Pre-Flop,1,-82,82,CALL,0,"['9h', 'Ah']","['As', '7d']","['5d', '7s']",,,10,10
18,Flop,0,-82,82,RAISE,20,"['9h', 'Ah']","['As', '7d']","['5d', '7s', '7h']",,,28,28
18,Flop,1,-82,82,RAISE,20,"['9h', 'Ah']","['As', '7d']","['5d', '7s', '7h']",,,28,28
18,Flop,0,-82,82,RAISE,32,"['9h', 'Ah']","['As', '7d']","['5d', '7s', '7h']",,,48,48
18,Flop,1,-82,82,CALL,0,"['9h', 'Ah']","['As', '7d']","['5d', '7s', '7h']",,,68,68
18,Turn,0,-82,82,CHECK,0,"['9h', 'Ah']","['As', '7d']","['5d', '7s', '7h', '6s']",,,100,100
18,Turn,1,-82,82,CHECK,0,"['9h', 'Ah']","['As', '7d']","['5d', '7s', '7h', '6s']",,,100,100
18,River,0,-82,82,CHECK,0,"['9h', 'Ah']","['As', '7d']","['5d', '7s', '7h', '6s', '8d']",,,100,100
18,River,1,-82,82,CHECK,0,"['9h', 'Ah']","['As', '7d']","['5d', '7s', '7h', '6s', '8d']",,,100,100
19,Pre-Flop,1,18,-18,DISCARD,0,"['5d', '8d']","['2d', '4s']","['8s', '6d']",,,1,1
19,Pre-Flop,1,18,-18,CALL,0,"['5d', '8d']","['7s', '4s']","['8s', '6d']",,2d,1,1
19,Pre-Flop,0,18,-18,CHECK,0,"['5d', '8d']","['7s', '4s']","['8s', '6d']",,2d,2,2
19,Flop,1,18,-18,CHECK,0,"['5d', '8d']","['7s', '4s']","['8s', '6d', '7h']",,2d,2,2
19,Flop,0,18,-18,RAISE,7,"['5d', '8d']","['7s', '4s']","['8s', '6d', '7h']",,2d,2,2
19,Flop,1,18,-18,CALL,0,"['5d', '8d']","['7s', '4s']","['8s', '6d', '7h']",,2d,2,2
19,Turn,1,18,-18,CHECK,0,"['5d', '8d']","['7s', '4s']","['8s', '6d', '7h', '3h']",,2d,9,9
19,Turn,0,18,-18,RAISE,20,"['5d', '8d']","['7s', '4s']","['8s', '6d', '7h', '3h']",,2d,9,9
19,Turn,1,18,-18,FOLD,0,"['5d', '8d']","['7s', '4s']","['8s', '6d', '7h', '3h']",,2d,9,9
20,Pre-Flop,0,27,-27,CALL,0,"['3s', '7h']","['5s', '8h']","['9s', '9d']",,,1,1
20,Pre-Flop,1,27,-27,CHECK,0,"['3s', '7h']","['5s', '8h']","['9s', '9d']",,,2,2
20,Flop,0,27,-27,DISCARD,0,"['3s', '7h']","['5s', '8h']","['9s', '9d', '8s']",,,2,2
20,Flop,0,27,-27,RAISE,20,"['9h', '7h']","['5s', '8h']","['9s', '9d', '8s']",3s,,2,2
20,Flop,1,27,-27,DISCARD,0,"['9h', '7h']","['5s', '8h']","['9s', '9d', '8s']",3s,,2,2
20,Flop,1,27,-27,FOLD,0,"['9h', '7h']","['5s', '7d']","['9s', '9d', '8s']",3s,8h,2,2
21,Pre-Flop,1,29,-29,RAISE,2,"['6s', '9h']","['Ad', '5h']","['7d', '2d']",,,1,1
21,Pre-Flop,0,29,-29,RAISE,5,"['6s', '9h']","['Ad', '5h']","['7d', '2d']",,,2,2
21,Pre-Flop,1,29,-29,CALL,0,"['6s', '9h']","['Ad', '5h']","['7d', '2d']",,,4,4
21,Flop,1,29,-29,RAISE,10,"['6s', '9h']","['Ad', '5h']","['7d', '2d', '8d']",,,9,9
21,Flop,0,29,-29,CALL,0,"['6s', '9h']","['Ad', '5h']","['7d', '2d', '8d']",,,9,9
21,Turn,1,29,-29,CHECK,0,"['6s', '9h']","['Ad', '5h']","['7d', '2d', '8d', '6h']",,,19,19
21,Turn,0,29,-29,CHECK,0,"['6s', '9h']","['Ad', '5h']","['7d', '2d', '8d', '6h']",,,19,19
21,River,1,29,-29,RAISE,5,"['6s', '9h']","['Ad', '5h']","['7d', '2d', '8d', '6h', '4s']",,,19,19
21,River,0,29,-29,CALL,0,"['6s', '9h']","['Ad', '5h']","['7d', '2d', '8d', '6h', '4s']",,,19,19
22,Pre-Flop,0,5,-5,RAISE,2,"['5s', '9d']","['3d', '6s']","['7d', '4h']",,,1,1
22,Pre-Flop,1,5,-5,DISCARD,0,"['5s', '9d']","['3d', '6s']","['7d', '4h']",,,2,2
22,Pre-Flop,1,5,-5,CALL,0,"['5s', '9d']","['3s', '6s']","['7d', '4h']",,3d,2,2
22,Flop,0,5,-5,CHECK,0,"['5s', '9d']","['3s', '6s']","['7d', '4h', '5h']",,3d,4,4
22,Flop,1,5,-5,RAISE,2,"['5s', '9d']","['3s', '6s']","['7d', '4h', '5h']",,3d,4,4
22,Flop,0,5,-5,CALL,0,"['5s', '9d']","['3s', '6s']","['7d', '4h', '5h']",,3d,4,4
22,Turn,0,5,-5,CHECK,0,"['5s', '9d']","['3s', '6s']","['7d', '4h', '5h', '6d']",,3d,6,6
22,Turn,1,5,-5,RAISE,8,"['5s', '9d']","['3s', '6s']","['7d', '4h', '5h', '6d']",,3d,6,6
22,Turn,0,5,-5,FOLD,0,"['5s', '9d']","['3s', '6s']","['7d', '4h', '5h', '6d']",,3d,6,6
23,Pre-Flop,1,-1,1,CALL,0,"['6h', '2d']","['4h', '4d']","['5h', '8d']",,,1,1
23,Pre-Flop,0,-1,1,CHECK,0,"['6h', '2d']","['4h', '4d']","['5h', '8d']",,,2,2
23,Flop,1,-1,1,DISCARD,0,"['6h', '2d']","['4h', '4d']","['5h', '8d', '7d']",,,2,2
23,Flop,1,-1,1,CHECK,0,"['6h', '2d']","['3h', '4d']","['5h', '8d', '7d']",,4h,2,2
23,Flop,0,-1,1,RAISE,5,"['6h', '2d']","['3h', '4d']","['5h', '8d', '7d']",,4h,2,2
23,Flop,1,-1,1,CALL,0,"['6h', '2d']","['3h', '4d']","['5h', '8d', '7d']",,4h,2,2
23,Turn,1,-1,1,CHECK,0,"['6h', '2d']","['3h', '4d']","['5h', '8d', '7d', 'As']",,4h,7,7
23,Turn,0,-1,1,CHECK,0,"['6h', '2d']","['3h', '4d']","['5h', '8d', '7d', 'As']",,4h,7,7
23,River,1,-1,1,CHECK,0,"['6h', '2d']","['3h', '4d']","['5h', '8d', '7d', 'As', '8s']",,4h,7,7
23,River,0,-1,1,CHECK,0,"['6h', '2d']","['3h', '4d']","['5h', '8d', '7d', 'As', '8s']",,4h,7,7
24,Pre-Flop,0,6,-6,CALL,0,"['3d', '5d']","['3h', '7h']","['6d', '4s']",,,1,1
24,Pre-Flop,1,6,-6,DISCARD,0,"['3d', '5d']","['3h', '7h']","['6d', '4s']",,,2,2
24,Pre-Flop,1,6,-6,RAISE,2,"['3d', '5d']","['As', '7h']","['6d', '4s']",,3h,2,2
