# Team 0: PlayerAgent, Team 1: PlayerAgent
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
133,Pre-Flop,0,182,-182,RAISE,5,"['As', '5d']","['2s', 'Ad']","['3h', '8d']",,,2,2
133,Pre-Flop,1,182,-182,DISCARD,0,"['As', '5d']","['2s', 'Ad']","['3h', '8d']",,,2,2
133,Pre-Flop,1,182,-182,CALL,0,"['As', '5d']","['3d', 'Ad']","['3h', '8d']",,2s,2,2
133,Flop,1,182,-182,CHECK,0,"['As', '5d']","['3d', 'Ad']","['3h', '8d', '9h']",,2s,7,7
133,Flop,0,182,-182,DISCARD,0,"['As', '5d']","['3d', 'Ad']","['3h', '8d', '9h']",,2s,7,7
133,Flop,0,182,-182,CHECK,0,"['As', '4s']","['3d', 'Ad']","['3h', '8d', '9h']",5d,2s,7,7
133,Turn,1,182,-182,CHECK,0,"['As', '4s']","['3d', 'Ad']","['3h', '8d', '9h', '6h']",5d,2s,7,7
133,Turn,0,182,-182,CHECK,0,"['As', '4s']","['3d', 'Ad']","['3h', '8d', '9h', '6h']",5d,2s,7,7
133,River,1,182,-182,CHECK,0,"['As', '4s']","['3d', 'Ad']","['3h', '8d', '9h', '6h', '4h']",5d,2s,7,7
133,River,0,182,-182,CHECK,0,"['As', '4s']","['3d', 'Ad']","['3h', '8d', '9h', '6h', '4h']",5d,2s,7,7
134,Pre-Flop,0,189,-189,RAISE,2,"['8h', '9s']","['4d', '4h']","['4s', '6s']",,,1,1
134,Pre-Flop,1,189,-189,CALL,0,"['8h', '9s']","['4d', '4h']","['4s', '6s']",,,2,2
134,Flop,0,189,-189,DISCARD,0,"['8h', '9s']","['4d', '4h']","['4s', '6s', '3h']",,,4,4
134,Flop,0,189,-189,RAISE,11,"['8s', '9s']","['4d', '4h']","['4s', '6s', '3h']",8h,,4,4
134,Flop,1,189,-189,RAISE,53,"['8s', '9s']","['4d', '4h']","['4s', '6s', '3h']",8h,,4,4
134,Flop,0,189,-189,CALL,0,"['8s', '9s']","['4d', '4h']","['4s', '6s', '3h']",8h,,15,15
134,Turn,0,189,-189,RAISE,32,"['8s', '9s']","['4d', '4h']","['4s', '6s', '3h', 'As']",8h,,68,68
134,Turn,1,189,-189,CALL,0,"['8s', '9s']","['4d', '4h']","['4s', '6s', '3h', 'As']",8h,,68,68
134,River,0,189,-189,CHECK,0,"['8s', '9s']","['4d', '4h']","['4s', '6s', '3h', 'As', '5d']",8h,,100,100
134,River,1,189,-189,CHECK,0,"['8s', '9s']","['4d', '4h']","['4s', '6s', '3h', 'As', '5d']",8h,,100,100
135,Pre-Flop,1,289,-289,RAISE,3,"['2h', '5h']","['Ah', '4d']","['8s', '8h']",,,1,1
135,Pre-Flop,0,289,-289,CALL,0,"['2h', '5h']","['Ah', '4d']","['8s', '8h']",,,2,2
135,Flop,1,289,-289,CHECK,0,"['2h', '5h']","['Ah', '4d']","['8s', '8h', '3h']",,,5,5
135,Flop,0,289,-289,RAISE,11,"['2h', '5h']","['Ah', '4d']","['8s', '8h', '3h']",,,5,5
135,Flop,1,289,-289,CALL,0,"['2h', '5h']","['Ah', '4d']","['8s', '8h', '3h']",,,5,5
135,Turn,1,289,-289,RAISE,84,"['2h', '5h']","['Ah', '4d']","['8s', '8h', '3h', 'As']",,,16,16
135,Turn,0,289,-289,FOLD,0,"['2h', '5h']","['Ah', '4d']","['8s', '8h', '3h', 'As']",,,16,16
136,Pre-Flop,0,273,-273,CALL,0,"['4s', '6s']","['2d', '2h']","['9s', '4d']",,,1,1
136,Pre-Flop,1,273,-273,DISCARD,0,"['4s', '6s']","['2d', '2h']","['9s', '4d']",,,2,2
136,Pre-Flop,1,273,-273,CHECK,0,"['4s', '6s']","['9h', '2h']","['9s', '4d']",,2d,2,2
136,Flop,0,273,-273,CHECK,0,"['4s', '6s']","['9h', '2h']","['9s', '4d', '6d']",,2d,2,2
136,Flop,1,273,-273,RAISE,5,"['4s', '6s']","['9h', '2h']","['9s', '4d', '6d']",,2d,2,2
136,Flop,0,273,-273,CALL,0,"['4s', '6s']","['9h', '2h']","['9s', '4d', '6d']",,2d,2,2
136,Turn,0,273,-273,RAISE,23,"['4s', '6s']","['9h', '2h']","['9s', '4d', '6d', '2s']",,2d,7,7
136,Turn,1,273,-273,FOLD,0,"['4s', '6s']","['9h', '2h']","['9s', '4d', '6d', '2s']",,2d,7,7
137,Pre-Flop,1,280,-280,DISCARD,0,"['7s', '7h']","['3h', '6d']","['3s', 'As']",,,1,1
137,Pre-Flop,1,280,-280,CALL,0,"['7s', '7h']","['4h', '6d']","['3s', 'As']",,3h,1,1
137,Pre-Flop,0,280,-280,RAISE,8,"['7s', '7h']","['4h', '6d']","['3s', 'As']",,3h,2,2
137,Pre-Flop,1,280,-280,FOLD,0,"['7s', '7h']","['4h', '6d']","['3s', 'As']",,3h,2,2
138,Pre-Flop,0,282,-282,RAISE,3,"['8h', '6d']","['4s', '4h']","['6h', '9s']",,,1,1
138,Pre-Flop,1,282,-282,CALL,0,"['8h', '6d']","['4s', '4h']","['6h', '9s']",,,2,2
138,Flop,0,282,-282,RAISE,19,"['8h', '6d']","['4s', '4h']","['6h', '9s', 'Ah']",,,5,5
138,Flop,1,282,-282,DISCARD,0,"['8h', '6d']","['4s', '4h']","['6h', '9s', 'Ah']",,,5,5
138,Flop,1,282,-282,FOLD,0,"['8h', '6d']","['5d', '4h']","['6h', '9s', 'Ah']",,4s,5,5
139,Pre-Flop,1,287,-287,RAISE,3,"['8d', '3d']","['As', '5d']","['4s', '3h']",,,1,1
139,Pre-Flop,0,287,-287,CALL,0,"['8d', '3d']","['As', '5d']","['4s', '3h']",,,2,2
139,Flop,1,287,-287,CHECK,0,"['8d', '3d']","['As', '5d']","['4s', '3h', '9h']",,,5,5
139,Flop,0,287,-287,DISCARD,0,"['8d', '3d']","['As', '5d']","['4s', '3h', '9h']",,,5,5
139,Flop,0,287,-287,RAISE,15,"['4d', '3d']","['As', '5d']","['4s', '3h', '9h']",8d,,5,5
139,Flop,1,287,-287,DISCARD,0,"['4d', '3d']","['As', '5d']","['4s', '3h', '9h']",8d,,5,5
139,Flop,1,287,-287,CALL,0,"['4d', '3d']","['7s', '5d']","['4s', '3h', '9h']",8d,As,5,5
139,Turn,1,287,-287,CHECK,0,"['4d', '3d']","['7s', '5d']","['4s', '3h', '9h', '2h']",8d,As,20,20
139,Turn,0,287,-287,RAISE,80,"['4d', '3d']","['7s', '5d']","['4s', '3h', '9h', '2h']",8d,As,20,20
139,Turn,1,287,-287,FOLD,0,"['4d', '3d']","['7s', '5d']","['4s', '3h', '9h', '2h']",8d,As,20,20
140,Pre-Flop,0,307,-307,CALL,0,"['9s', '5d']","['8h', '7h']","['3s', '8s']",,,1,1
140,Pre-Flop,1,307,-307,RAISE,5,"['9s', '5d']","['8h', '7h']","['3s', '8s']",,,2,2
140,Pre-Flop,0,307,-307,RAISE,7,"['9s', '5d']","['8h', '7h']","['3s', '8s']",,,2,2
140,Pre-Flop,1,307,-307,CALL,0,"['9s', '5d']","['8h', '7h']","['3s', '8s']",,,7,7
140,Flop,0,307,-307,RAISE,74,"['9s', '5d']","['8h', '7h']","['3s', '8s', '9h']",,,14,14
140,Flop,1,307,-307,FOLD,0,"['9s', '5d']","['8h', '7h']","['3s', '8s', '9h']",,,14,14
141,Pre-Flop,1,321,-321,DISCARD,0,"['9s', '6h']","['2d', '4s']","['5s', '9h']",,,1,1
141,Pre-Flop,1,321,-321,CALL,0,"['9s', '6h']","['8d', '4s']","['5s', '9h']",,2d,1,1
141,Pre-Flop,0,321,-321,RAISE,5,"['9s', '6h']","['8d', '4s']","['5s', '9h']",,2d,2,2
141,Pre-Flop,1,321,-321,CALL,0,"['9s', '6h']","['8d', '4s']","['5s', '9h']",,2d,2,2
141,Flop,1,321,-321,CHECK,0,"['9s', '6h']","['8d', '4s']","['5s', '9h', '3s']",,2d,7,7
141,Flop,0,321,-321,RAISE,57,"['9s', '6h']","['8d', '4s']","['5s', '9h', '3s']",,2d,7,7
141,Flop,1,321,-321,FOLD,0,"['9s', '6h']","['8d', '4s']","['5s', '9h', '3s']",,2d,7,7
142,Pre-Flop,0,328,-328,CALL,0,"['9d', '4s']","['8s', '5s']","['5d', '2h']",,,1,1
142,Pre-Flop,1,328,-328,RAISE,5,"['9d', '4s']","['8s', '5s']","['5d', '2h']",,,2,2
142,Pre-Flop,0,328,-328,CALL,0,"['9d', '4s']","['8s', '5s']","['5d', '2h']",,,2,2
142,Flop,0,328,-328,DISCARD,0,"['9d', '4s']","['8s', '5s']","['5d', '2h', '8d']",,,7,7
142,Flop,0,328,-328,RAISE,15,"['9d', '7h']","['8s', '5s']","['5d', '2h', '8d']",4s,,7,7
142,Flop,1,328,-328,RAISE,71,"['9d', '7h']","['8s', '5s']","['5d', '2h', '8d']",4s,,7,7
142,Flop,0,328,-328,FOLD,0,"['9d', '7h']","['8s', '5s']","['5d', '2h', '8d']",4s,,22,22
143,Pre-Flop,1,306,-306,RAISE,3,"['7h', '9h']","['5h', '5s']","['As', '6s']",,,1,1
143,Pre-Flop,0,306,-306,RAISE,6,"['7h', '9h']","['5h', '5s']","['As', '6s']",,,2,2
143,Pre-Flop,1,306,-306,CALL,0,"['7h', '9h']","['5h', '5s']","['As', '6s']",,,5,5
143,Flop,1,306,-306,CHECK,0,"['7h', '9h']","['5h', '5s']","['As', '6s', '4d']",,,11,11
143,Flop,0,306,-306,CHECK,0,"['7h', '9h']","['5h', '5s']","['As', '6s', '4d']",,,11,11
143,Turn,1,306,-306,CHECK,0,"['7h', '9h']","['5h', '5s']","['As', '6s', '4d', '8h']",,,11,11
143,Turn,0,306,-306,RAISE,89,"['7h', '9h']","['5h', '5s']","['As', '6s', '4d', '8h']",,,11,11
143,Turn,1,306,-306,FOLD,0,"['7h', '9h']","['5h', '5s']","['As', '6s', '4d', '8h']",,,11,11
144,Pre-Flop,0,317,-317,CALL,0,"['3h', '4d']","['4h', '6h']","['3s', '5h']",,,1,1
144,Pre-Flop,1,317,-317,RAISE,4,"['3h', '4d']","['4h', '6h']","['3s', '5h']",,,2,2
144,Pre-Flop,0,317,-317,CALL,0,"['3h', '4d']","['4h', '6h']","['3s', '5h']",,,2,2
144,Flop,0,317,-317,RAISE,13,"['3h', '4d']","['4h', '6h']","['3s', '5h', '6d']",,,6,6
144,Flop,1,317,-317,RAISE,45,"['3h', '4d']","['4h', '6h']","['3s', '5h', '6d']",,,6,6
144,Flop,0,317,-317,CALL,0,"['3h', '4d']","['4h', '6h']","['3s', '5h', '6d']",,,19,19
144,Turn,0,317,-317,RAISE,36,"['3h', '4d']","['4h', '6h']","['3s', '5h', '6d', '3d']",,,64,64
144,Turn,1,317,-317,CALL,0,"['3h', '4d']","['4h', '6h']","['3s', '5h', '6d', '3d']",,,64,64
144,River,0,317,-317,CHECK,0,"['3h', '4d']","['4h', '6h']","['3s', '5h', '6d', '3d', '7s']",,,100,100
144,River,1,317,-317,CHECK,0,"['3h', '4d']","['4h', '6h']","['3s', '5h', '6d', '3d', '7s']",,,100,100
145,Pre-Flop,1,317,-317,CALL,0,"['7h', '3d']","['4s', '8d']","['9s', '9h']",,,1,1
145,Pre-Flop,0,317,-317,CHECK,0,"['7h', '3d']","['4s', '8d']","['9s', '9h']",,,2,2
145,Flop,1,317,-317,DISCARD,0,"['7h', '3d']","['4s', '8d']","['9s', '9h', '5d']",,,2,2
145,Flop,1,317,-317,RAISE,5,"['7h', '3d']","['6h', '8d']","['9s', '9h', '5d']",,4s,2,2
145,Flop,0,317,-317,DISCARD,0,"['7h', '3d']","['6h', '8d']","['9s', '9h', '5d']",,4s,2,2
145,Flop,0,317,-317,CALL,0,"['7h', '3h']","['6h', '8d']","['9s', '9h', '5d']",3d,4s,2,2
145,Turn,1,317,-317,RAISE,93,"['7h', '3h']","['6h', '8d']","['9s', '9h', '5d', '8s']",3d,4s,7,7
145,Turn,0,317,-317,FOLD,0,"['7h', '3h']","['6h', '8d']","['9s', '9h', '5d', '8s']",3d,4s,7,7
146,Pre-Flop,0,310,-310,RAISE,3,"['8h', '7h']","['4s', '3d']","['Ah', '8s']",,,1,1
146,Pre-Flop,1,310,-310,DISCARD,0,"['8h', '7h']","['4s', '3d']","['Ah', '8s']",,,2,2
146,Pre-Flop,1,310,-310,CALL,0,"['8h', '7h']","['3s', '3d']","['Ah', '8s']",,4s,2,2
146,Flop,0,310,-310,RAISE,30,"['8h', '7h']","['3s', '3d']","['Ah', '8s', '4d']",,4s,5,5
146,Flop,1,310,-310,FOLD,0,"['8h', '7h']","['3s', '3d']","['Ah', '8s', '4d']",,4s,5,5
147,Pre-Flop,1,315,-315,DISCARD,0,"['2s', '2h']","['2d', '4h']","['6h', '7d']",,,1,1
147,Pre-Flop,1,315,-315,CALL,0,"['2s', '2h']","['6s', '4h']","['6h', '7d']",,2d,1,1
147,Pre-Flop,0,315,-315,CHECK,0,"['2s', '2h']","['6s', '4h']","['6h', '7d']",,2d,2,2
147,Flop,1,315,-315,CHECK,0,"['2s', '2h']","['6s', '4h']","['6h', '7d', '9h']",,2d,2,2
147,Flop,0,315,-315,DISCARD,0,"['2s', '2h']","['6s', '4h']","['6h', '7d', '9h']",,2d,2,2
147,Flop,0,315,-315,CHECK,0,"['5d', '2h']","['6s', '4h']","['6h', '7d', '9h']",2s,2d,2,2
147,Turn,1,315,-315,CHECK,0,"['5d', '2h']","['6s', '4h']","['6h', '7d', '9h', '7s']",2s,2d,2,2
147,Turn,0,315,-315,CHECK,0,"['5d', '2h']","['6s', '4h']","['6h', '7d', '9h', '7s']",2s,2d,2,2
147,River,1,315,-315,CHECK,0,"['5d', '2h']","['6s', '4h']","['6h', '7d', '9h', '7s', '3s']",2s,2d,2,2
147,River,0,315,-315,CHECK,0,"['5d', '2h']","['6s', '4h']","['6h', '7d', '9h', '7s', '3s']",2s,2d,2,2
148,Pre-Flop,0,313,-313,CALL,0,"['3s', '2d']","['7h', '2s']","['7d', '2h']",,,1,1
148,Pre-Flop,1,313,-313,DISCARD,0,"['3s', '2d']","['7h', '2s']","['7d', '2h']",,,2,2
148,Pre-Flop,1,313,-313,RAISE,4,"['3s', '2d']","['7h', '9s']","['7d', '2h']",,2s,2,2
148,Pre-Flop,0,313,-313,CALL,0,"['3s', '2d']","['7h', '9s']","['7d', '2h']",,2s,2,2
148,Flop,0,313,-313,CHECK,0,"['3s', '2d']","['7h', '9s']","['7d', '2h', '4d']",,2s,6,6
148,Flop,1,313,-313,RAISE,15,"['3s', '2d']","['7h', '9s']","['7d', '2h', '4d']",,2s,6,6
148,Flop,0,313,-313,CALL,0,"['3s', '2d']","['7h', '9s']","['7d', '2h', '4d']",,2s,6,6
148,Turn,0,313,-313,CHECK,0,"['3s', '2d']","['7h', '9s']","['7d', '2h', '4d', '4s']",,2s,21,21
148,Turn,1,313,-313,RAISE,79,"['3s', '2d']","['7h', '9s']","['7d', '2h', '4d', '4s']",,2s,21,21
148,Turn,0,313,-313,FOLD,0,"['3s', '2d']","['7h', '9s']","['7d', '2h', '4d', '4s']",,2s,21,21
149,Pre-Flop,1,292,-292,DISCARD,0,"['Ad', '6d']","['6s', '3s']","['8d', '7d']",,,1,1
149,Pre-Flop,1,292,-292,CALL,0,"['Ad', '6d']","['6s', '2d']","['8d', '7d']",,3s,1,1
149,Pre-Flop,0,292,-292,RAISE,7,"['Ad', '6d']","['6s', '2d']","['8d', '7d']",,3s,2,2
149,Pre-Flop,1,292,-292,FOLD,0,"['Ad', '6d']","['6s', '2d']","['8d', '7d']",,3s,2,2
150,Pre-Flop,0,294,-294,CALL,0,"['2s', '5h']","['6h', '7d']","['7s', '9d']",,,1,1
150,Pre-Flop,1,294,-294,RAISE,5,"['2s', '5h']","['6h', '7d']","['7s', '9d']",,,2,2
150,Pre-Flop,0,294,-294,CALL,0,"['2s', '5h']","['6h', '7d']","['7s', '9d']",,,2,2
150,Flop,0,294,-294,DISCARD,0,"['2s', '5h']","['6h', '7d']","['7s', '9d', '4h']",,,7,7
150,Flop,0,294,-294,CHECK,0,"['3h', '5h']","['6h', '7d']","['7s', '9d', '4h']",2s,,7,7
150,Flop,1,294,-294,RAISE,37,"['3h', '5h']","['6h', '7d']","['7s', '9d', '4h']",2s,,7,7
150,Flop,0,294,-294,FOLD,0,"['3h', '5h']","['6h', '7d']","['7s', '9d', '4h']",2s,,7,7
151,Pre-Flop,1,287,-287,CALL,0,"['8h', '2h']","['Ah', '3s']","['7s', '6h']",,,1,1
151,Pre-Flop,0,287,-287,CHECK,0,"['8h', '2h']","['Ah', '3s']","['7s', '6h']",,,2,2
151,Flop,1,287,-287,DISCARD,0,"['8h', '2h']","['Ah', '3s']","['7s', '6h', '8s']",,,2,2
151,Flop,1,287,-287,RAISE,4,"['8h', '2h']","['Ah', '5s']","['7s', '6h', '8s']",,3s,2,2
151,Flop,0,287,-287,DISCARD,0,"['8h', '2h']","['Ah', '5s']","['7s', '6h', '8s']",,3s,2,2
151,Flop,0,287,-287,FOLD,0,"['8h', '3d']","['Ah', '5s']","['7s', '6h', '8s']",2h,3s,2,2
152,Pre-Flop,0,285,-285,RAISE,3,"['8s', 'Ad']","['3h', '3d']","['5s', '5d']",,,1,1
152,Pre-Flop,1,285,-285,DISCARD,0,"['8s', 'Ad']","['3h', '3d']","['5s', '5d']",,,2,2
152,Pre-Flop,1,285,-285,CALL,0,"['8s', 'Ad']","['6s', '3d']","['5s', '5d']",,3h,2,2
152,Flop,0,285,-285,RAISE,56,"['8s', 'Ad']","['6s', '3d']","['5s', '5d', 'Ah']",,3h,5,5
152,Flop,1,285,-285,FOLD,0,"['8s', 'Ad']","['6s', '3d']","['5s', '5d', 'Ah']",,3h,5,5
153,Pre-Flop,1,290,-290,DISCARD,0,"['7s', '6h']","['3s', '8d']","['8s', '3h']",,,1,1
153,Pre-Flop,1,290,-290,CALL,0,"['7s', '6h']","['2h', '8d']","['8s', '3h']",,3s,1,1
153,Pre-Flop,0,290,-290,RAISE,7,"['7s', '6h']","['2h', '8d']","['8s', '3h']",,3s,2,2
153,Pre-Flop,1,290,-290,FOLD,0,"['7s', '6h']","['2h', '8d']","['8s', '3h']",,3s,2,2
154,Pre-Flop,0,292,-292,CALL,0,"['6h', '2s']","['Ah', '4d']","['9h', '3s']",,,1,1
154,Pre-Flop,1,292,-292,RAISE,4,"['6h', '2s']","['Ah', '4d']","['9h', '3s']",,,2,2
154,Pre-Flop,0,292,-292,CALL,0,"['6h', '2s']","['Ah', '4d']","['9h', '3s']",,,2,2
154,Flop,0,292,-292,DISCARD,0,"['6h', '2s']","['Ah', '4d']","['9h', '3s', 'Ad']",,,6,6
154,Flop,0,292,-292,CHECK,0,"['6h', '6d']","['Ah', '4d']","['9h', '3s', 'Ad']",2s,,6,6
154,Flop,1,292,-292,RAISE,28,"['6h', '6d']","['Ah', '4d']","['9h', '3s', 'Ad']",2s,,6,6
154,Flop,0,292,-292,FOLD,0,"['6h', '6d']","['Ah', '4d']","['9h', '3s', 'Ad']",2s,,6,6
155,Pre-Flop,1,286,-286,CALL,0,"['7h', '8h']","['4h', '8s']","['5d', '4s']",,,1,1
155,Pre-Flop,0,286,-286,RAISE,5,"['7h', '8h']","['4h', '8s']","['5d', '4s']",,,2,2
155,Pre-Flop,1,286,-286,DISCARD,0,"['7h', '8h']","['4h', '8s']","['5d', '4s']",,,2,2
155,Pre-Flop,1,286,-286,CALL,0,"['7h', '8h']","['8d', '8s']","['5d', '4s']",,4h,2,2
155,Flop,1,286,-286,CHECK,0,"['7h', '8h']","['8d', '8s']","['5d', '4s', '9h']",,4h,7,7
155,Flop,0,286,-286,RAISE,19,"['7h', '8h']","['8d', '8s']","['5d', '4s', '9h']",,4h,7,7
155,Flop,1,286,-286,CALL,0,"['7h', '8h']","['8d', '8s']","['5d', '4s', '9h']",,4h,7,7
155,Turn,1,286,-286,CHECK,0,"['7h', '8h']","['8d', '8s']","['5d', '4s', '9h', '6d']",,4h,26,26
155,Turn,0,286,-286,RAISE,74,"['7h', '8h']","['8d', '8s']","['5d', '4s', '9h', '6d']",,4h,26,26
155,Turn,1,286,-286,FOLD,0,"['7h', '8h']","['8d', '8s']","['5d', '4s', '9h', '6d']",,4h,26,26
156,Pre-Flop,0,312,-312,RAISE,3,"['7h', '6d']","['8d', '8s']","['5d', '5h']",,,1,1
156,Pre-Flop,1,312,-312,RAISE,12,"['7h', '6d']","['8d', '8s']","['5d', '5h']",,,2,2
156,Pre-Flop,0,312,-312,CALL,0,"['7h', '6d']","['8d', '8s']","['5d', '5h']",,,5,5
156,Flop,0,312,-312,RAISE,48,"['7h', '6d']","['8d', '8s']","['5d', '5h', '4d']",,,17,17
156,Flop,1,312,-312,CALL,0,"['7h', '6d']","['8d', '8s']","['5d', '5h', '4d']",,,17,17
156,Turn,0,312,-312,CHECK,0,"['7h', '6d']","['8d', '8s']","['5d', '5h', '4d', '2h']",,,65,65
156,Turn,1,312,-312,CHECK,0,"['7h', '6d']","['8d', '8s']","['5d', '5h', '4d', '2h']",,,65,65
156,River,0,312,-312,CHECK,0,"['7h', '6d']","['8d', '8s']","['5d', '5h', '4d', '2h', '6h']",,,65,65
156,River,1,312,-312,CHECK,0,"['7h', '6d']","['8d', '8s']","['5d', '5h', '4d', '2h', '6h']",,,65,65
157,Pre-Flop,1,247,-247,RAISE,4,"['As', '4s']","['7d', '6d']","['7s', '4d']",,,1,1
157,Pre-Flop,0,247,-247,RAISE,6,"['As', '4s']","['7d', '6d']","['7s', '4d']",,,2,2
157,Pre-Flop,1,247,-247,CALL,0,"['As', '4s']","['7d', '6d']","['7s', '4d']",,,6,6
157,Flop,1,247,-247,RAISE,74,"['As', '4s']","['7d', '6d']","['7s', '4d', '2d']",,,12,12
157,Flop,0,247,-247,FOLD,0,"['As', '4s']","['7d', '6d']","['7s', '4d', '2d']",,,12,12
158,Pre-Flop,0,235,-235,CALL,0,"['5s', '8h']","['3s', '8s']","['7d', '7s']",,,1,1
158,Pre-Flop,1,235,-235,CHECK,0,"['5s', '8h']","['3s', '8s']","['7d', '7s']",,,2,2
158,Flop,0,235,-235,CHECK,0,"['5s', '8h']","['3s', '8s']","['7d', '7s', '9h']",,,2,2
158,Flop,1,235,-235,DISCARD,0,"['5s', '8h']","['3s', '8s']","['7d', '7s', '9h']",,,2,2
158,Flop,1,235,-235,CHECK,0,"['5s', '8h']","['5d', '8s']","['7d', '7s', '9h']",,3s,2,2
158,Turn,0,235,-235,RAISE,5,"['5s', '8h']","['5d', '8s']","['7d', '7s', '9h', '9d']",,3s,2,2
158,Turn,1,235,-235,CALL,0,"['5s', '8h']","['5d', '8s']","['7d', '7s', '9h', '9d']",,3s,2,2
158,River,0,235,-235,CHECK,0,"['5s', '8h']","['5d', '8s']","['7d', '7s', '9h', '9d', 'As']",,3s,7,7
158,River,1,235,-235,CHECK,0,"['5s', '8h']","['5d', '8s']","['7d', '7s', '9h', '9d', 'As']",,3s,7,7
159,Pre-Flop,1,235,-235,DISCARD,0,"['6d', 'Ad']","['2s', '5d']","['8d', '9d']",,,1,1
159,Pre-Flop,1,235,-235,CALL,0,"['6d', 'Ad']","['3d', '5d']","['8d', '9d']",,2s,1,1
159,Pre-Flop,0,235,-235,RAISE,7,"['6d', 'Ad']","['3d', '5d']","['8d', '9d']",,2s,2,2
159,Pre-Flop,1,235,-235,CALL,0,"['6d', 'Ad']","['3d', '5d']","['8d', '9d']",,2s,2,2
159,Flop,1,235,-235,RAISE,34,"['6d', 'Ad']","['3d', '5d']","['8d', '9d', '5h']",,2s,9,9
159,Flop,0,235,-235,RAISE,57,"['6d', 'Ad']","['3d', '5d']","['8d', '9d', '5h']",,2s,9,9
159,Flop,1,235,-235,CALL,0,"['6d', 'Ad']","['3d', '5d']","['8d', '9d', '5h']",,2s,43,43
159,Turn,1,235,-235,CHECK,0,"['6d', 'Ad']","['3d', '5d']","['8d', '9d', '5h', 'Ah']",,2s,100,100
159,Turn,0,235,-235,CHECK,0,"['6d', 'Ad']","['3d', '5d']","['8d', '9d', '5h', 'Ah']",,2s,100,100
159,River,1,235,-235,CHECK,0,"['6d', 'Ad']","['3d', '5d']","['8d', '9d', '5h', 'Ah', '2h']",,2s,100,100
159,River,0,235,-235,CHECK,0,"['6d', 'Ad']","['3d', '5d']","['8d', '9d', '5h', 'Ah', '2h']",,2s,100,100
160,Pre-Flop,0,335,-335,RAISE,2,"['6d', '7s']","['7h', '9h']","['8h', '9d']",,,1,1
160,Pre-Flop,1,335,-335,RAISE,8,"['6d', '7s']","['7h', '9h']","['8h', '9d']",,,2,2
160,Pre-Flop,0,335,-335,RAISE,12,"['6d', '7s']","['7h', '9h']","['8h', '9d']",,,4,4
160,Pre-Flop,1,335,-335,CALL,0,"['6d', '7s']","['7h', '9h']","['8h', '9d']",,,12,12
160,Flop,0,335,-335,RAISE,76,"['6d', '7s']","['7h', '9h']","['8h', '9d', '5s']",,,24,24
160,Flop,1,335,-335,CALL,0,"['6d', '7s']","['7h', '9h']","['8h', '9d', '5s']",,,24,24
160,Turn,0,335,-335,CHECK,0,"['6d', '7s']","['7h', '9h']","['8h', '9d', '5s', 'Ah']",,,100,100
160,Turn,1,335,-335,CHECK,0,"['6d', '7s']","['7h', '9h']","['8h', '9d', '5s', 'Ah']",,,100,100
160,River,0,335,-335,CHECK,0,"['6d', '7s']","['7h', '9h']","['8h', '9d', '5s', 'Ah', '4s']",,,100,100
160,River,1,335,-335,CHECK,0,"['6d', '7s']","['7h', '9h']","['8h', '9d', '5s', 'Ah', '4s']",,,100,100
161,Pre-Flop,1,435,-435,RAISE,4,"['6d', '9d']","['Ah', '7d']","['As', 'Ad']",,,1,1
161,Pre-Flop,0,435,-435,RAISE,7,"['6d', '9d']","['Ah', '7d']","['As', 'Ad']",,,2,2
161,Pre-Flop,1,435,-435,CALL,0,"['6d', '9d']","['Ah', '7d']","['As', 'Ad']",,,6,6
161,Flop,1,435,-435,RAISE,87,"['6d', '9d']","['Ah', '7d']","['As', 'Ad', '2h']",,,13,13
161,Flop,0,435,-435,FOLD,0,"['6d', '9d']","['Ah', '7d']","['As', 'Ad', '2h']",,,13,13
162,Pre-Flop,0,422,-422,RAISE,3,"['9h', 'Ah']","['4d', '6s']","['3d', '6d']",,,1,1
162,Pre-Flop,1,422,-422,DISCARD,0,"['9h', 'Ah']","['4d', '6s']","['3d', '6d']",,,2,2
162,Pre-Flop,1,422,-422,CALL,0,"['9h', 'Ah']","['7d', '6s']","['3d', '6d']",,4d,2,2
162,Flop,0,422,-422,CHECK,0,"['9h', 'Ah']","['7d', '6s']","['3d', '6d', '2s']",,4d,5,5
162,Flop,1,422,-422,RAISE,14,"['9h', 'Ah']","['7d', '6s']","['3d', '6d', '2s']",,4d,5,5
162,Flop,0,422,-422,CALL,0,"['9h', 'Ah']","['7d', '6s']","['3d', '6d', '2s']",,4d,5,5
162,Turn,0,422,-422,RAISE,81,"['9h', 'Ah']","['7d', '6s']","['3d', '6d', '2s', 'As']",,4d,19,19
162,Turn,1,422,-422,FOLD,0,"['9h', 'Ah']","['7d', '6s']","['3d', '6d', '2s', 'As']",,4d,19,19
163,Pre-Flop,1,441,-441,RAISE,3,"['2s', '6d']","['Ad', '6h']","['4s', '5s']",,,1,1
163,Pre-Flop,0,441,-441,CALL,0,"['2s', '6d']","['Ad', '6h']","['4s', '5s']",,,2,2
163,Flop,1,441,-441,DISCARD,0,"['2s', '6d']","['Ad', '6h']","['4s', '5s', '9s']",,,5,5
163,Flop,1,441,-441,CHECK,0,"['2s', '6d']","['2h', '6h']","['4s', '5s', '9s']",,Ad,5,5
