# Team 0: PlayerAgent, Team 1: PlayerAgent
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
15,Pre-Flop,1,66,-66,DISCARD,0,"['9h', '7s']","['4d', '3s']","['5d', '2h']",,,1,1
15,Pre-Flop,1,66,-66,CALL,0,"['9h', '7s']","['4d', '4s']","['5d', '2h']",,3s,1,1
15,Pre-Flop,0,66,-66,RAISE,6,"['9h', '7s']","['4d', '4s']","['5d', '2h']",,3s,2,2
15,Pre-Flop,1,66,-66,CALL,0,"['9h', '7s']","['4d', '4s']","['5d', '2h']",,3s,2,2
15,Flop,1,66,-66,CHECK,0,"['9h', '7s']","['4d', '4s']","['5d', '2h', '8d']",,3s,8,8
15,Flop,0,66,-66,RAISE,19,"['9h', '7s']","['4d', '4s']","['5d', '2h', '8d']",,3s,8,8
15,Flop,1,66,-66,FOLD,0,"['9h', '7s']","['4d', '4s']","['5d', '2h', '8d']",,3s,8,8
16,Pre-Flop,0,74,-74,CALL,0,"['9d', '4h']","['Ah', '2d']","['9s', '7d']",,,1,1
16,Pre-Flop,1,74,-74,CHECK,0,"['9d', '4h']","['Ah', '2d']","['9s', '7d']",,,2,2
16,Flop,0,74,-74,RAISE,9,"['9d', '4h']","['Ah', '2d']","['9s', '7d', '7h']",,,2,2
16,Flop,1,74,-74,DISCARD,0,"['9d', '4h']","['Ah', '2d']","['9s', '7d', '7h']",,,2,2
16,Flop,1,74,-74,RAISE,89,"['9d', '4h']","['Ah', '7s']","['9s', '7d', '7h']",,2d,2,2
16,Flop,0,74,-74,DISCARD,0,"['9d', '4h']","['Ah', '7s']","['9s', '7d', '7h']",,2d,11,11
16,Flop,0,74,-74,FOLD,0,"['9d', '5s']","['Ah', '7s']","['9s', '7d', '7h']",4h,2d,11,11
17,Pre-Flop,1,63,-63,CALL,0,"['7d', '2s']","['8h', '5s']","['5d', '2d']",,,1,1
17,Pre-Flop,0,63,-63,CHECK,0,"['7d', '2s']","['8h', '5s']","['5d', '2d']",,,2,2
17,Flop,1,63,-63,DISCARD,0,"['7d', '2s']","['8h', '5s']","['5d', '2d', '6s']",,,2,2
17,Flop,1,63,-63,CHECK,0,"['7d', '2s']","['9h', '5s']","['5d', '2d', '6s']",,8h,2,2
17,Flop,0,63,-63,RAISE,4,"['7d', '2s']","['9h', '5s']","['5d', '2d', '6s']",,8h,2,2
17,Flop,1,63,-63,CALL,0,"['7d', '2s']","['9h', '5s']","['5d', '2d', '6s']",,8h,2,2
17,Turn,1,63,-63,RAISE,55,"['7d', '2s']","['9h', '5s']","['5d', '2d', '6s', '5h']",,8h,6,6
17,Turn,0,63,-63,FOLD,0,"['7d', '2s']","['9h', '5s']","['5d', '2d', '6s', '5h']",,8h,6,6
18,Pre-Flop,0,57,-57,CALL,0,"['8h', '2s']","['2d', '3h']","['9s', '5s']",,,1,1
18,Pre-Flop,1,57,-57,DISCARD,0,"['8h', '2s']","['2d', '3h']","['9s', '5s']",,,2,2
18,Pre-Flop,1,57,-57,CHECK,0,"['8h', '2s']","['2d', '6h']","['9s', '5s']",,3h,2,2
18,Flop,0,57,-57,CHECK,0,"['8h', '2s']","['2d', '6h']","['9s', '5s', '7s']",,3h,2,2
18,Flop,1,57,-57,CHECK,0,"['8h', '2s']","['2d', '6h']","['9s', '5s', '7s']",,3h,2,2
18,Turn,0,57,-57,CHECK,0,"['8h', '2s']","['2d', '6h']","['9s', '5s', '7s', '8d']",,3h,2,2
18,Turn,1,57,-57,RAISE,9,"['8h', '2s']","['2d', '6h']","['9s', '5s', '7s', '8d']",,3h,2,2
18,Turn,0,57,-57,FOLD,0,"['8h', '2s']","['2d', '6h']","['9s', '5s', '7s', '8d']",,3h,2,2
19,Pre-Flop,1,55,-55,RAISE,3,"['9h', '4d']","['Ah', '3h']","['As', '7s']",,,1,1
19,Pre-Flop,0,55,-55,CALL,0,"['9h', '4d']","['Ah', '3h']","['As', '7s']",,,2,2
19,Flop,1,55,-55,CHECK,0,"['9h', '4d']","['Ah', '3h']","['As', '7s', '8s']",,,5,5
19,Flop,0,55,-55,DISCARD,0,"['9h', '4d']","['Ah', '3h']","['As', '7s', '8s']",,,5,5
19,Flop,0,55,-55,RAISE,11,"['9h', '3s']","['Ah', '3h']","['As', '7s', '8s']",4d,,5,5
19,Flop,1,55,-55,DISCARD,0,"['9h', '3s']","['Ah', '3h']","['As', '7s', '8s']",4d,,5,5
